commit:0011640ab187	touches	file:modules/logging_config.py
commit:019f6e3c5ad5	touches	file:javascript/extraNetworks.js
commit:01c8f1803a77	touches	file:javascript/extraNetworks.js
commit:01f531e9b162	touches	file:modules/upscaler.py
commit:02038036ff57	touches	file:modules/processing.py
commit:022639a14575	touches	file:modules/images.py
commit:022d835565f2	touches	file:configs/alt-diffusion-inference.yaml
commit:022d835565f2	touches	file:configs/alt-diffusion-m18-inference.yaml
commit:022d835565f2	touches	file:configs/instruct-pix2pix.yaml
commit:022d835565f2	touches	file:configs/sd_xl_inpaint.yaml
commit:022d835565f2	touches	file:configs/v1-inference.yaml
commit:022d835565f2	touches	file:configs/v1-inpainting-inference.yaml
commit:022d835565f2	touches	file:modules/sd_hijack_checkpoint.py
commit:022d835565f2	touches	file:modules/sd_models_config.py
commit:0232a987bb8c	touches	file:modules/sd_models.py
commit:024a32a09bb8	touches	file:modules/ui_tempdir.py
commit:0283826179cd	touches	file:extensions-builtin/canvas-zoom-and-pan/javascript/zoom.js
commit:028d3f6425d8	touches	file:extensions-builtin/LDSR/sd_hijack_autoencoder.py
commit:028d3f6425d8	touches	file:extensions-builtin/LDSR/sd_hijack_ddpm_v1.py
commit:028d3f6425d8	touches	file:extensions-builtin/Lora/lora.py
commit:028d3f6425d8	touches	file:extensions-builtin/Lora/scripts/lora_script.py
commit:028d3f6425d8	touches	file:modules/config_states.py
commit:028d3f6425d8	touches	file:modules/deepbooru.py
commit:028d3f6425d8	touches	file:modules/devices.py
commit:028d3f6425d8	touches	file:modules/hypernetworks/hypernetwork.py
commit:028d3f6425d8	touches	file:modules/hypernetworks/ui.py
commit:028d3f6425d8	touches	file:modules/interrogate.py
commit:028d3f6425d8	touches	file:modules/modelloader.py
commit:028d3f6425d8	touches	file:modules/models/diffusion/ddpm_edit.py
commit:028d3f6425d8	touches	file:modules/scripts_auto_postprocessing.py
commit:028d3f6425d8	touches	file:modules/sd_hijack.py
commit:028d3f6425d8	touches	file:modules/sd_hijack_optimizations.py
commit:028d3f6425d8	touches	file:modules/sd_samplers_compvis.py
commit:028d3f6425d8	touches	file:modules/sd_samplers_kdiffusion.py
commit:028d3f6425d8	touches	file:modules/shared.py
commit:028d3f6425d8	touches	file:modules/textual_inversion/textual_inversion.py
commit:028d3f6425d8	touches	file:modules/ui.py
commit:028d3f6425d8	touches	file:modules/ui_extra_networks.py
commit:028d3f6425d8	touches	file:modules/ui_tempdir.py
commit:029adbe5318b	touches	file:modules/sd_samplers_cfg_denoiser.py
commit:02a4ceabddea	touches	file:style.css
commit:02ab75b86a91	touches	file:modules/shared_options.py
commit:02ab75b86a91	touches	file:modules/ui.py
commit:02b8b957d763	touches	file:webui-macos-env.sh
commit:02e351880796	touches	file:javascript/hints.js
commit:02e351880796	touches	file:modules/images.py
commit:02e6963325e5	touches	file:html/extra-networks-tree-button.html
commit:02e6963325e5	touches	file:javascript/extraNetworks.js
commit:02e6963325e5	touches	file:modules/ui_extra_networks.py
commit:02e6963325e5	touches	file:style.css
commit:02e7824e6a9c	touches	file:style.css
commit:03a80f198e8c	touches	file:modules/models/diffusion/uni_pc/sampler.py
commit:03a80f198e8c	touches	file:modules/models/diffusion/uni_pc/uni_pc.py
commit:03ee297aa222	touches	file:modules/textual_inversion/autocrop.py
commit:03ee297aa222	touches	file:modules/textual_inversion/preprocess.py
commit:040ec7a80e23	touches	file:modules/generation_parameters_copypaste.py
commit:040ec7a80e23	touches	file:modules/processing.py
commit:040ec7a80e23	touches	file:modules/sd_samplers_compvis.py
commit:040ec7a80e23	touches	file:modules/sd_samplers_kdiffusion.py
commit:0411eced8968	touches	file:modules/extensions.py
commit:0411eced8968	touches	file:modules/script_callbacks.py
commit:0416a7bfbaec	touches	file:modules/launch_utils.py
commit:0426b3478937	touches	file:modules/shared.py
commit:042e1d5d0b1f	touches	file:modules/sd_models.py
commit:0432e37843cd	touches	file:extensions-builtin/canvas-zoom-and-pan/javascript/zoom.js
commit:043d2edcf6a5	touches	file:modules/devices.py
commit:0450d90605f4	touches	file:temp
commit:045f7408926a	touches	file:extensions-builtin/canvas-zoom-and-pan/javascript/zoom.js
commit:0466ee2a8368	touches	file:scripts/xyz_grid.py
commit:04924241218b	touches	file:extensions-builtin/Lora/lora.py
commit:04924241218b	touches	file:modules/shared.py
commit:04924241218b	touches	file:modules/textual_inversion/textual_inversion.py
commit:049d5642e58d	touches	file:modules/xpu_specific.py
commit:04a561c11c9b	touches	file:modules/interrogate.py
commit:04a561c11c9b	touches	file:modules/shared.py
commit:04b90328c0aa	touches	file:modules/sd_samplers_kdiffusion.py
commit:04cfcf91d9a5	touches	file:javascript/progressbar.js
commit:05230c026060	touches	file:modules/api/api.py
commit:052fbde3ac41	touches	file:modules/ui_extra_networks.py
commit:0550659ce6e1	touches	file:extensions-builtin/Lora/network_oft.py
commit:055461ae4143	touches	file:modules/sd_hijack_clip.py
commit:05933840f067	touches	file:extensions-builtin/LDSR/scripts/ldsr_model.py
commit:05933840f067	touches	file:extensions-builtin/ScuNET/scripts/scunet_model.py
commit:05933840f067	touches	file:modules/api/api.py
commit:05933840f067	touches	file:modules/call_queue.py
commit:05933840f067	touches	file:modules/codeformer_model.py
commit:05933840f067	touches	file:modules/config_states.py
commit:05933840f067	touches	file:modules/errors.py
commit:05933840f067	touches	file:modules/extensions.py
commit:05933840f067	touches	file:modules/gfpgan_model.py
commit:05933840f067	touches	file:modules/hypernetworks/hypernetwork.py
commit:05933840f067	touches	file:modules/images.py
commit:05933840f067	touches	file:modules/interrogate.py
commit:05933840f067	touches	file:modules/launch_utils.py
commit:05933840f067	touches	file:modules/localization.py
commit:05933840f067	touches	file:modules/realesrgan_model.py
commit:05933840f067	touches	file:modules/safe.py
commit:05933840f067	touches	file:modules/script_callbacks.py
commit:05933840f067	touches	file:modules/script_loading.py
commit:05933840f067	touches	file:modules/scripts.py
commit:05933840f067	touches	file:modules/sd_hijack_optimizations.py
commit:05933840f067	touches	file:modules/textual_inversion/textual_inversion.py
commit:05933840f067	touches	file:modules/ui.py
commit:05933840f067	touches	file:modules/ui_extensions.py
commit:05933840f067	touches	file:scripts/prompts_from_file.py
commit:05ccb4d0e3ff	touches	file:CHANGELOG.md
commit:05ccb4d0e3ff	touches	file:modules/images.py
commit:05ccb4d0e3ff	touches	file:modules/processing.py
commit:05d23c78376c	touches	file:extensions-builtin/mobile/javascript/mobile.js
commit:05d7a63bbbe4	touches	file:modules/interrogate.py
commit:05ec128ca94f	touches	file:scripts/img2imgalt.py
commit:0619df983583	touches	file:modules/sd_models.py
commit:061a4a295dd5	touches	file:.github/ISSUE_TEMPLATE/bug_report.yml
commit:063848798c4d	touches	file:modules/safe.py
commit:066afda2f6f6	touches	file:modules/sd_samplers_extra.py
commit:06725af40b94	touches	file:modules/launch_utils.py
commit:0674fabd0d82	touches	file:modules/prompt_parser.py
commit:06ab10a1be81	touches	file:extensions-builtin/Lora/preload.py
commit:06ab10a1be81	touches	file:modules/cmd_args.py
commit:06ab10a1be81	touches	file:modules/paths_internal.py
commit:06af73bd1d17	touches	file:modules/scripts.py
commit:06bc1f4f67f9	touches	file:modules/ui_extensions.py
commit:06c5dd0907ab	touches	file:modules/postprocessing.py
commit:06cb0dc92095	touches	file:modules/shared.py
commit:06d0a5ab4d44	touches	file:modules/models/sd3/other_impls.py
commit:06d0a5ab4d44	touches	file:modules/models/sd3/sd3_model.py
commit:06f167da37cd	touches	file:extensions-builtin/Lora/ui_extra_networks_lora.py
commit:06f167da37cd	touches	file:html/extra-networks-card.html
commit:06f167da37cd	touches	file:modules/ui_extra_networks.py
commit:06f167da37cd	touches	file:modules/ui_extra_networks_checkpoints.py
commit:06f167da37cd	touches	file:modules/ui_extra_networks_hypernets.py
commit:06f167da37cd	touches	file:modules/ui_extra_networks_textual_inversion.py
commit:06f167da37cd	touches	file:style.css
commit:06fe174c74fe	touches	file:modules/deepbooru.py
commit:070b034cd5b4	touches	file:modules/generation_parameters_copypaste.py
commit:070b034cd5b4	touches	file:modules/options.py
commit:070b034cd5b4	touches	file:modules/shared_options.py
commit:0726a6e12e85	touches	file:extensions-builtin/Lora/ui_extra_networks_lora.py
commit:0726a6e12e85	touches	file:html/extra-networks-card.html
commit:0726a6e12e85	touches	file:html/extra-networks-pane.html
commit:0726a6e12e85	touches	file:javascript/extraNetworks.js
commit:0726a6e12e85	touches	file:modules/ui_extra_networks.py
commit:0726a6e12e85	touches	file:modules/ui_extra_networks_checkpoints.py
commit:0726a6e12e85	touches	file:modules/ui_extra_networks_hypernets.py
commit:0726a6e12e85	touches	file:modules/ui_extra_networks_textual_inversion.py
commit:0726a6e12e85	touches	file:style.css
commit:073342c8878a	touches	file:modules/sd_samplers_common.py
commit:073c0ebba380	touches	file:modules/errors.py
commit:073c0ebba380	touches	file:webui.py
commit:0743ee9b3eda	touches	file:scripts/xyz_grid.py
commit:0769aa318a18	touches	file:modules/sd_hijack_optimizations.py
commit:07805cbeee14	touches	file:extensions-builtin/Lora/network_oft.py
commit:078e16e4d33c	touches	file:launch.py
commit:07be13caa357	touches	file:modules/extras.py
commit:07be13caa357	touches	file:modules/sd_models.py
commit:07be13caa357	touches	file:modules/ui_checkpoint_merger.py
commit:07cf95c76ef0	touches	file:modules/safe.py
commit:0815c45bcdec	touches	file:modules/sd_models.py
commit:0834d4ce3742	touches	file:modules/ui.py
commit:083dc3c76ab7	touches	file:extensions-builtin/Lora/lora.py
commit:083dc3c76ab7	touches	file:html/extra-networks-card.html
commit:083dc3c76ab7	touches	file:javascript/extraNetworks.js
commit:083dc3c76ab7	touches	file:modules/modelloader.py
commit:083dc3c76ab7	touches	file:modules/shared.py
commit:083dc3c76ab7	touches	file:modules/ui_extra_networks.py
commit:085c903229af	touches	file:scripts/xyz_grid.py
commit:088381059232	touches	file:modules/ui_components.py
commit:089a0022ae9d	touches	file:modules/api/api.py
commit:08f93da17c02	touches	file:modules/ui_tempdir.py
commit:08f9b705cda4	touches	file:modules/postprocessing.py
commit:0904df84e296	touches	file:modules/rng_philox.py
commit:0935d2c30472	touches	file:javascript/edit-attention.js
commit:0935d2c30472	touches	file:modules/shared_options.py
commit:094c416a801b	touches	file:modules/processing.py
commit:094c416a801b	touches	file:modules/sd_samplers_common.py
commit:094c416a801b	touches	file:run.ps1
commit:094c416a801b	touches	file:run_local.ps1
commit:094c416a801b	touches	file:update.ps1
commit:0980fdfe8c85	signed_off_by	person:storyicon
commit:0980fdfe8c85	touches	file:modules/processing.py
commit:0981dea94832	touches	file:modules/sd_hijack.py
commit:0981dea94832	touches	file:modules/shared.py
commit:098d2fda5250	touches	file:modules/textual_inversion/autocrop.py
commit:0998256fc5e0	touches	file:javascript/resizeHandle.js
commit:0998256fc5e0	touches	file:style.css
commit:09a142a05a6d	touches	file:modules/images.py
commit:09a2da835ef9	touches	file:modules/shared_options.py
commit:09b5ce68a99d	touches	file:modules/api/api.py
commit:09b5ce68a99d	touches	file:modules/images.py
commit:09b5ce68a99d	touches	file:modules/img2img.py
commit:09b5ce68a99d	touches	file:modules/infotext_utils.py
commit:09b5ce68a99d	touches	file:modules/postprocessing.py
commit:09b5ce68a99d	touches	file:modules/textual_inversion/dataset.py
commit:09c1be967485	touches	file:modules/ui.py
commit:09c73710c914	touches	file:extensions/update-all.bat
commit:09c73710c914	touches	file:extensions/update-all.sh
commit:09d2e5881120	touches	file:modules/sd_samplers_cfg_denoiser.py
commit:09d9c3d287ee	touches	file:webui.sh
commit:09ff5b5416e9	touches	file:modules/launch_utils.py
commit:0a0a9d4fe92b	touches	file:modules/ui_extra_networks_user_metadata.py
commit:0a277ab59183	touches	file:modules/extra_networks.py
commit:0a4917ac4021	touches	file:modules/processing.py
commit:0a6628bad061	touches	file:modules/sd_samplers_cfg_denoiser.py
commit:0a6628bad061	touches	file:modules/sd_samplers_timesteps_impl.py
commit:0a7d1e756f33	touches	file:scripts/postprocessing_upscale.py
commit:0a8515085ef2	touches	file:javascript/extraNetworks.js
commit:0a89cd1a584b	touches	file:modules/cmd_args.py
commit:0a89cd1a584b	touches	file:modules/sd_disable_initialization.py
commit:0a89cd1a584b	touches	file:modules/sd_models.py
commit:0a89cd1a584b	touches	file:webui.py
commit:0aa7c53c0b94	touches	file:modules/call_queue.py
commit:0aa7c53c0b94	touches	file:modules/img2img.py
commit:0aa7c53c0b94	touches	file:modules/processing.py
commit:0aa7c53c0b94	touches	file:modules/shared_options.py
commit:0aa7c53c0b94	touches	file:modules/shared_state.py
commit:0aa7c53c0b94	touches	file:modules/ui_toprow.py
commit:0aa7c53c0b94	touches	file:scripts/loopback.py
commit:0aa7c53c0b94	touches	file:scripts/xyz_grid.py
commit:0aa8d538e147	touches	file:modules/shared.py
commit:0aa8d538e147	touches	file:modules/textual_inversion/textual_inversion.py
commit:0aacd4c72b40	touches	file:modules/api/api.py
commit:0ad38a9b87b7	touches	file:webui.bat
commit:0ad38a9b87b7	touches	file:webui.sh
commit:0af4127fd143	touches	file:modules/processing.py
commit:0afbc0c2355e	touches	file:extensions-builtin/ScuNET/scripts/scunet_model.py
commit:0afbc0c2355e	touches	file:extensions-builtin/SwinIR/scripts/swinir_model.py
commit:0afbc0c2355e	touches	file:modules/esrgan_model.py
commit:0afbc0c2355e	touches	file:modules/gfpgan_model.py
commit:0afbc0c2355e	touches	file:modules/modelloader.py
commit:0b0767939d4c	touches	file:javascript/edit-attention.js
commit:0b07a6cf2663	touches	file:modules/paths_internal.py
commit:0b64633584e9	touches	file:modules/models/sd3/sd3_model.py
commit:0b64633584e9	touches	file:modules/processing.py
commit:0b64633584e9	touches	file:modules/sd_samplers_kdiffusion.py
commit:0b6ca8e77b49	touches	file:modules/shared.py
commit:0b83f4c26376	touches	file:modules/processing_scripts/seed.py
commit:0bc0e652a3d8	touches	file:modules/textual_inversion/preprocess.py
commit:0beb131c7ffa	touches	file:modules/launch_utils.py
commit:0bf09c30c608	touches	file:modules/images.py
commit:0bfaf613a846	touches	file:modules/shared.py
commit:0c1c9e74cda6	touches	file:modules/localization.py
commit:0c4ca5f43e5e	touches	file:webui.sh
commit:0c5427960b3a	touches	file:modules/shared_gradio_themes.py
commit:0c5427960b3a	touches	file:modules/shared_options.py
commit:0c5427960b3a	touches	file:style.css
commit:0c7bdcc1b130	touches	file:modules/models/sd3/sd3_model.py
commit:0c7c36a6c6f1	touches	file:modules/sd_samplers_compvis.py
commit:0c9282b84d68	touches	file:modules/launch_utils.py
commit:0ca1a64cfccb	touches	file:modules/images.py
commit:0ca1a64cfccb	touches	file:scripts/prompt_matrix.py
commit:0ca1a64cfccb	touches	file:scripts/xyz_grid.py
commit:0cab07b2f107	touches	file:webui-macos-env.sh
commit:0cac6ab6153d	touches	file:modules/ui_extra_networks_user_metadata.py
commit:0cc05fc492a9	touches	file:html/footer.html
commit:0cc05fc492a9	touches	file:javascript/profilerVisualization.js
commit:0cc05fc492a9	touches	file:javascript/ui_settings_hints.js
commit:0cc05fc492a9	touches	file:modules/script_callbacks.py
commit:0cc05fc492a9	touches	file:modules/scripts.py
commit:0cc05fc492a9	touches	file:modules/timer.py
commit:0cc05fc492a9	touches	file:modules/ui.py
commit:0cc05fc492a9	touches	file:style.css
commit:0cc05fc492a9	touches	file:webui.py
commit:0cc5f380d5a2	touches	file:launch.py
commit:0cdbd90d6b1a	touches	file:.github/ISSUE_TEMPLATE/bug_report.yml
commit:0cf85b24df4c	touches	file:modules/cmd_args.py
commit:0d1924c48be3	touches	file:modules/scripts.py
commit:0d1ef296b9f7	touches	file:modules/processing.py
commit:0d2a4b608c07	touches	file:modules/config_states.py
commit:0d2a4b608c07	touches	file:modules/extensions.py
commit:0d2a4b608c07	touches	file:modules/ui_extensions.py
commit:0d2cf9ac186f	touches	file:webui.sh
commit:0d31f20cbd55	touches	file:launch.py
commit:0d31f20cbd55	touches	file:modules/cmd_args.py
commit:0d31f20cbd55	touches	file:modules/ngrok.py
commit:0d31f20cbd55	touches	file:modules/ui.py
commit:0d3a80e2692f	touches	file:modules/ui_extra_networks.py
commit:0d5941edbc4c	touches	file:webui.py
commit:0d5dc9a6e7f6	touches	file:modules/devices.py
commit:0d5dc9a6e7f6	touches	file:modules/processing.py
commit:0d5dc9a6e7f6	touches	file:modules/rng.py
commit:0d5dc9a6e7f6	touches	file:modules/sd_samplers_common.py
commit:0d5dc9a6e7f6	touches	file:modules/shared.py
commit:0d65d0eabded	touches	file:modules/initialize_util.py
commit:0d65d0eabded	touches	file:modules/shared_options.py
commit:0d90064e9e00	touches	file:javascript/localization.js
commit:0d90064e9e00	touches	file:javascript/progressbar.js
commit:0dc12861efee	touches	file:extensions-builtin/extra-options-section/scripts/extra_options_section.py
commit:0dc12861efee	touches	file:modules/ui.py
commit:0dc12861efee	touches	file:modules/ui_settings.py
commit:0dc179ee7256	touches	file:modules/sd_models_xl.py
commit:0dc74545c0b5	touches	file:modules/sd_models.py
commit:0dcf6436a868	touches	file:requirements.txt
commit:0dd6bca4f1a4	touches	file:modules/launch_utils.py
commit:0dfffe53ec11	touches	file:modules/shared_options.py
commit:0e071ae504a8	touches	file:javascript/edit-attention.js
commit:0e071ae504a8	touches	file:modules/shared.py
commit:0e0e41eabc57	touches	file:style.css
commit:0e1c41998af5	touches	file:style.css
commit:0e3bac8132e6	touches	file:scripts/xyz_grid.py
commit:0e83c675257f	touches	file:modules/sd_samplers_kdiffusion.py
commit:0e83c675257f	touches	file:modules/sd_samplers_timesteps.py
commit:0e9852936547	touches	file:modules/sd_hijack_optimizations.py
commit:0ea20a0d526a	touches	file:modules/launch_utils.py
commit:0ea61a74be5e	touches	file:modules/sd_samplers_kdiffusion.py
commit:0eb5fde2fd42	touches	file:javascript/edit-attention.js
commit:0ef4a4cb2365	touches	file:modules/processing.py
commit:0f28aee9cd12	touches	file:webui.py
commit:0f40c4b9b116	touches	file:modules/sd_samplers.py
commit:0f77139253f5	touches	file:modules/img2img.py
commit:0f77139253f5	touches	file:modules/processing.py
commit:0f77139253f5	touches	file:modules/ui.py
commit:0f82948e4f46	touches	file:extensions-builtin/hypertile/scripts/hypertile_xyz.py
commit:0f82948e4f46	touches	file:modules/script_loading.py
commit:0fc7dc1c04a0	touches	file:modules/extensions.py
commit:0fc7dc1c04a0	touches	file:modules/scripts.py
commit:101375893361	touches	file:modules/textual_inversion/image_embedding.py
commit:101a18fc8466	touches	file:modules/api/api.py
commit:101a18fc8466	touches	file:modules/postprocessing.py
commit:101a18fc8466	touches	file:modules/ui.py
commit:101a18fc8466	touches	file:modules/ui_common.py
commit:101a18fc8466	touches	file:requirements.txt
commit:101a18fc8466	touches	file:requirements_versions.txt
commit:10421f93c3f7	touches	file:modules/processing.py
commit:10421f93c3f7	touches	file:modules/sd_hijack_utils.py
commit:1091e3a37eb3	touches	file:modules/shared_options.py
commit:10945aa41a15	touches	file:modules/ui.py
commit:10945aa41a15	touches	file:modules/ui_loadsave.py
commit:109bbda70959	touches	file:extensions-builtin/Lora/extra_networks_lora.py
commit:10d4e4ace2d2	touches	file:modules/cmd_args.py
commit:10dbee0d5936	touches	file:modules/generation_parameters_copypaste.py
commit:10f2407f48fa	touches	file:scripts/xyz_grid.py
commit:10f8d0f84216	touches	file:extensions-builtin/Lora/networks.py
commit:10ff071e3368	touches	file:modules/sd_hijack_optimizations.py
commit:11183b4d905d	touches	file:modules/textual_inversion/dataset.py
commit:1142201a3a1d	touches	file:javascript/progressbar.js
commit:117ec7199416	touches	file:webui.bat
commit:118529a6dc94	touches	file:modules/launch_utils.py
commit:118529a6dc94	touches	file:webui.py
commit:11a435b4697c	touches	file:modules/api/api.py
commit:11ae5399f667	touches	file:javascript/contextMenus.js
commit:11cfe0dd0549	touches	file:modules/models/sd3/other_impls.py
commit:11cfe0dd0549	touches	file:modules/models/sd3/sd3_cond.py
commit:11cfe0dd0549	touches	file:modules/sd_hijack.py
commit:11d23e8ca55c	touches	file:javascript/ui.js
commit:11d23e8ca55c	touches	file:modules/api/api.py
commit:11d23e8ca55c	touches	file:modules/api/models.py
commit:11d23e8ca55c	touches	file:modules/postprocessing.py
commit:11d23e8ca55c	touches	file:modules/scripts_postprocessing.py
commit:11d23e8ca55c	touches	file:modules/shared_options.py
commit:11d23e8ca55c	touches	file:modules/textual_inversion/preprocess.py
commit:11d23e8ca55c	touches	file:modules/textual_inversion/ui.py
commit:11d23e8ca55c	touches	file:modules/ui.py
commit:11d23e8ca55c	touches	file:modules/ui_postprocessing.py
commit:11d23e8ca55c	touches	file:modules/ui_toprow.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_caption.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_codeformer.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_create_flipped_copies.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_focal_crop.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_gfpgan.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_split_oversized.py
commit:11d23e8ca55c	touches	file:scripts/postprocessing_upscale.py
commit:11d23e8ca55c	touches	file:scripts/processing_autosized_crop.py
commit:11dc92dc0ae8	touches	file:modules/sd_samplers_kdiffusion.py
commit:11f339733de8	touches	file:extensions-builtin/Lora/ui_edit_user_metadata.py
commit:11f339733de8	touches	file:extensions-builtin/Lora/ui_extra_networks_lora.py
commit:11f339733de8	touches	file:javascript/extraNetworks.js
commit:11f339733de8	touches	file:modules/ui_extra_networks_user_metadata.py
commit:11f339733de8	touches	file:style.css
commit:11f827c58b27	touches	file:modules/sysinfo.py
commit:11f996a096e4	touches	file:modules/extensions.py
commit:120a84bd2f01	touches	file:modules/styles.py
commit:1210548cba9d	touches	file:modules/sd_samplers_common.py
commit:12171ca9612c	touches	file:modules/call_queue.py
commit:12171ca9612c	touches	file:modules/errors.py
commit:12171ca9612c	touches	file:modules/sysinfo.py
commit:1226028b9c1b	touches	file:scripts/xyz_grid.py
commit:123641e4ec93	touches	file:scripts/xyz_grid.py
commit:1242ba08e19f	touches	file:modules/api/api.py
commit:1242ba08e19f	touches	file:modules/api/models.py
commit:1242ba08e19f	touches	file:modules/processing.py
commit:1242ba08e19f	touches	file:modules/progress.py
commit:125319988984	touches	file:javascript/hints.js
commit:125319988984	touches	file:modules/models/diffusion/uni_pc/__init__.py
commit:125319988984	touches	file:modules/models/diffusion/uni_pc/sampler.py
commit:125319988984	touches	file:modules/models/diffusion/uni_pc/uni_pc.py
commit:125319988984	touches	file:modules/processing.py
commit:125319988984	touches	file:modules/sd_samplers_compvis.py
commit:125319988984	touches	file:test/basic_features/txt2img_test.py
commit:127635409a79	touches	file:modules/img2img.py
commit:127635409a79	touches	file:modules/txt2img.py
commit:127635409a79	touches	file:modules/ui.py
commit:127635409a79	touches	file:modules/ui_common.py
commit:127635409a79	touches	file:style.css
commit:128d59c9ccfb	touches	file:modules/sd_samplers_kdiffusion.py
commit:12bcacf41393	touches	file:extensions-builtin/Lora/network.py
commit:12c6f37f8e4b	touches	file:modules/images.py
commit:12c78138dd56	touches	file:modules/shared.py
commit:12c78138dd56	touches	file:style.css
commit:13081dd45ece	touches	file:launch.py
commit:1332c46b71b1	touches	file:modules/Roboto-Regular.ttf
commit:1332c46b71b1	touches	file:modules/images.py
commit:1332c46b71b1	touches	file:modules/paths_internal.py
commit:1332c46b71b1	touches	file:requirements.txt
commit:1332c46b71b1	touches	file:requirements_versions.txt
commit:133fd7bea558	touches	file:style.css
commit:1341b2208185	touches	file:modules/shared_options.py
commit:1341b2208185	touches	file:modules/upscaler_utils.py
commit:135b61bc0bb9	touches	file:modules/processing.py
commit:136c8859a49a	touches	file:CHANGELOG.md
commit:136c8859a49a	touches	file:extensions-builtin/Lora/networks.py
commit:136c8859a49a	touches	file:extensions-builtin/Lora/preload.py
commit:136c8859a49a	touches	file:extensions-builtin/Lora/ui_extra_networks_lora.py
commit:136c8859a49a	touches	file:launch.py
commit:136c8859a49a	touches	file:modules/script_loading.py
commit:136c8859a49a	touches	file:modules/shared.py
commit:1394ecaf36da	touches	file:modules/sd_samplers_kdiffusion.py
commit:139848578904	touches	file:CHANGELOG.md
commit:13d8d65ef98c	touches	file:javascript/hints.js
commit:13e371af7364	touches	file:modules/scripts.py
commit:13f1357b7f1e	touches	file:style.css
commit:13f22974a42d	signed_off_by	person:snoppy
commit:13f22974a42d	touches	file:extensions-builtin/LDSR/sd_hijack_ddpm_v1.py
commit:13f22974a42d	touches	file:modules/api/api.py
commit:13f22974a42d	touches	file:modules/devices.py
commit:13f22974a42d	touches	file:modules/models/diffusion/uni_pc/uni_pc.py
commit:13f22974a42d	touches	file:modules/shared.py
commit:13f22974a42d	touches	file:modules/util.py
commit:13f4c62ba387	touches	file:.eslintignore
commit:13f4c62ba387	touches	file:.eslintrc.js
commit:13f4c62ba387	touches	file:.gitignore
commit:13f4c62ba387	touches	file:package.json
